"","ape","cape","oracle.point.estimate","oracle.standard.error.estimate","oracle.linear.point.estimate","plugin.point.estimate","plugin.standard.error.estimate","plugin.linear.point.estimate","minimax.point.estimate","minimax.standard.error.estimate","minimax.linear.point.estimate","minimax.plus.point.estimate","minimax.plus.standard.error.estimate","minimax.plus.linear.point.estimate"
"init",-0.2,-0.2,-0.0770745163253832,0.137493248059257,-0.0311009653376197,-0.14035242870235,0.100152203537157,0.716192918938634,-0.133592762451574,0.102426078626134,-0.00233468221859737,-0.0678956722656986,0.103540494857734,0.162833937496405
"",-0.2,-0.2,0.0158978828084197,0.139251023809644,0.222182303608665,-0.0567152584816463,0.0996127339977272,0.846536259952358,-0.0617799321645801,0.10427554526176,0.0782106869808145,0.00991457437396258,0.103477728579496,0.257213275893351
"",-0.2,-0.2,-0.400501932644151,0.175445984660287,-0.888784188532427,-0.183386092371441,0.0985037047709177,0.625095387264232,-0.233540156642278,0.100843236351993,-0.108308601883637,-0.122088772787044,0.102638728506608,0.108824232857703
"",-0.2,-0.2,-0.374470634577474,0.221413959360251,-0.356862577788247,-0.213551118053616,0.103773744802213,0.472997048338165,-0.330341395105475,0.108496155516142,-0.211739227713409,-0.275722579512954,0.120604439996144,-0.0694142248073008
"",-0.2,-0.2,-0.263426157020007,0.189742749790012,-0.18424640808413,-0.197831079622259,0.106209554138997,0.477197632267816,-0.209983091118395,0.110357830856453,-0.0587956060708935,-0.18938290999588,0.110853826435841,0.115060511537056
"",-0.2,-0.2,-0.0138258376498808,0.129007695756458,0.0864777285405952,-0.0213969270402875,0.0991049924903867,0.631842116009527,-0.0907881015456529,0.0986707561204304,0.0311790310872582,-0.00724971439910615,0.0995279173434384,0.217257365532621
"",-0.2,-0.2,-0.0761595885202057,0.140290328802534,0.129770632500093,-0.00210935821858411,0.102719766239868,1.01638857058597,-0.141052765111057,0.101691938628318,-0.00326222290159407,-0.0454275372937181,0.109688304421068,0.22300910653671
"",-0.2,-0.2,0.146516099340965,0.142742340026879,0.209385113026959,0.151149063016474,0.0956546968236772,0.811873818767197,0.0816343000608182,0.0962870352711107,0.188703127847429,0.098903612036151,0.0973488777565801,0.334955020285066
"",-0.2,-0.2,-0.134031112691373,0.128683045864866,0.150977856550921,-0.094980758373853,0.105434495744289,0.598546241794724,-0.167343286070587,0.102867037679134,-0.0401114437587158,-0.111586031108503,0.104631994446324,0.111737011103174
"",-0.2,-0.2,-0.272441412468075,0.144422662697307,0.189469785052862,-0.320214156577077,0.102296910926135,0.596221069018904,-0.365895138497679,0.103631254526907,-0.217116801023768,-0.337694988625016,0.107772409869176,-0.077853607019816
"",-0.2,-0.2,0.0149602967739208,0.120370059300527,0.309111975352103,0.00851769025205767,0.110531158824287,0.823491997416777,-0.0828787254986771,0.105138554014549,0.0506748368573062,-0.080251885353713,0.107140668585885,0.17876929006555
"",-0.2,-0.2,-0.177585982896375,0.127938492696336,-0.287820914796938,-0.224340302469743,0.0948426078363409,0.647949387845077,-0.221469918221441,0.0965054925769437,-0.0854182396666432,-0.180385739365792,0.0971977690577083,0.090672966492728
"",-0.2,-0.2,-0.21516025392517,0.153370020040195,-0.345591516118413,-0.253573142221445,0.0984945409228089,0.709172758817326,-0.268670611469101,0.10122345165744,-0.121295608451589,-0.235436679712729,0.101494677215873,0.0397777840508353
"",-0.2,-0.2,-0.382151624430667,0.166282249154151,-0.186517686544147,-0.176211835449483,0.0993954581621592,0.557297638731246,-0.292508554634634,0.101594562860245,-0.176522667188604,-0.212890366075137,0.1067791038662,-0.000414163893459154
"",-0.2,-0.2,0.0309974218618329,0.125849870622328,-0.0529333150236188,0.0446666868652922,0.0890951379740258,0.70169964874007,-0.0270899496367028,0.0894184747303113,0.0736347629465898,0.0401032928729607,0.0916987423524423,0.227796136618745
"",-0.2,-0.2,-0.117342604371545,0.136108090324113,0.0665533061246396,-0.136591059966728,0.0965684768442386,0.679651240003704,-0.178025187996019,0.101689391281216,-0.0480137111609921,-0.127943672454929,0.0985740784886282,0.129831339157372
"",-0.2,-0.2,-0.276857987506587,0.148147865257102,-0.669036793363677,-0.149584437083947,0.0948267821694436,0.628066052384629,-0.204289165650642,0.0976885819655471,-0.0891940505806949,-0.140859182015253,0.0982680608905544,0.0645785103374555
"",-0.2,-0.2,-0.11839774007989,0.120452219181008,-0.324870220505054,-0.197391788703182,0.0952581840131897,0.529021681172178,-0.186168911260334,0.0963020341861949,-0.0609624624191949,-0.190226930995737,0.0968336791060321,0.0641945875293426
"",-0.2,-0.2,-0.33577637896274,0.213483145834644,-0.582304209543933,-0.140021768674271,0.110755699465732,0.64054910660849,-0.293596697933597,0.12735010356001,-0.173799474486943,-0.222682322220633,0.121819379975033,-0.00187160245352663
"",-0.2,-0.2,-0.0832128653613367,0.149893941599975,-0.447520814211203,-0.0399464189837269,0.0978597750838542,0.808162258878532,-0.115426313617301,0.100473730265612,0.00457507516529746,-0.0291503899235836,0.101141794803826,0.197205794135843
"",-0.2,-0.2,-0.11288955008807,0.171138832155855,-0.156421262337761,0.00644296543115614,0.0972987432794018,0.856849570888355,-0.14592894920601,0.105160254754445,-0.0298414920251165,-0.136437324924137,0.10357718916237,0.0590150320037746
"",-0.2,-0.2,-0.447472205988063,0.206608838146188,-0.742112940284273,-0.188117906024982,0.100658303548904,0.633910163735319,-0.316998875699772,0.1063060390395,-0.207319209246504,-0.257239418966544,0.109050836491397,-0.0273350902053709
"",-0.2,-0.2,-0.414451352588689,0.20000094321544,-1.09887710673765,-0.202298148313508,0.0986296965750876,0.626060158032708,-0.201778848397228,0.101390933561697,-0.0923029025259156,-0.171709915212699,0.105511699612628,0.0565369085149383
"",-0.2,-0.2,-0.0837605755284437,0.137701273863985,0.218705936318627,-0.27702778018915,0.102126208733109,0.564418070571734,-0.294640356657552,0.112701203953029,-0.161926981311354,-0.245881533209661,0.10838060154707,-0.0120234544541215
