"","ape","cape","oracle.point.estimate","oracle.standard.error.estimate","oracle.linear.point.estimate","plugin.point.estimate","plugin.standard.error.estimate","plugin.linear.point.estimate","minimax.point.estimate","minimax.standard.error.estimate","minimax.linear.point.estimate","minimax.plus.point.estimate","minimax.plus.standard.error.estimate","minimax.plus.linear.point.estimate"
"init",0.58,0.576540081976497,0.624439385142953,0.0475765686759297,0.65039592287202,0.779688516301458,0.0454053039999305,1.00584371432987,0.70148278517314,0.0475740122508921,0.719269741467246,0.698955805201236,0.0479462820708634,0.732994735906107
"",0.58,0.582494428468881,0.639417336950986,0.0497352609107656,0.693190866004768,0.82396537273488,0.0387007670752601,0.958768355819013,0.728652433509195,0.0423463041380363,0.748789784783205,0.678913850012605,0.0441829733219489,0.691436509669891
"",0.58,0.574857796718874,0.558754674663779,0.0534709540714197,0.541343937271802,0.770291405529854,0.0419589122433952,0.822377776334081,0.633385987039179,0.0461717788048793,0.62296789588508,0.607944734783589,0.0476115664928931,0.587425851581989
"",0.58,0.578414064266909,0.530320473539631,0.0544139556196116,0.789039526632404,0.708316831930334,0.0392630582245348,0.843907099329654,0.626928145364843,0.040729756042533,0.657672638429023,0.610227863801813,0.0421747204466601,0.628370238692625
"",0.58,0.57836743402033,0.43644798209862,0.0537112087283908,0.34048175183131,0.665316578928261,0.0437645257262221,0.757070567421562,0.592989560837169,0.0442365020881095,0.601469681900338,0.599526268808334,0.0470455934165052,0.613525467949435
"",0.58,0.572559537756098,0.635442025991826,0.0532818421758064,0.649603368924165,0.819580146148181,0.0428838263264779,0.875241319944555,0.68790782008987,0.0475624727912393,0.698612541489397,0.658130263240407,0.0490345925745723,0.657615451378609
"",0.58,0.581244866946585,0.581537940271057,0.0628178168890231,0.452594285442473,0.783635898727352,0.040324406050938,0.79498447350329,0.682039208095921,0.0457182610724603,0.689426140219215,0.659802329691947,0.0454267237138857,0.681863065905176
"",0.58,0.576577274229493,0.574447593288471,0.0635984758948632,0.69377184391568,0.7769959439344,0.0370083118107131,0.879021183860769,0.668935834266469,0.044450742299399,0.693311684189599,0.653608038147411,0.0428531313206095,0.6650289381055
"",0.58,0.571753945243949,0.597596632711693,0.0507691217597781,0.731688820276475,0.777904722877034,0.0393494528931651,0.926487821672434,0.709035869393912,0.0417254422049451,0.743303350360023,0.680085850710457,0.0431401983892621,0.685211409605571
"",0.58,0.580840404791242,0.56210001302388,0.0489384723949627,0.559305225921523,0.754788411415263,0.0433354122073796,0.953617634965991,0.637675267979225,0.0480530041340053,0.679877290729623,0.622655463654258,0.048247640462179,0.661880977981398
